order_id,customer_id,order_date,total_amount,payment_method,shipping_region,status,total_amount
8178,421,2024-07-24 22:48:39.696171,0.0,Credit Card,East,Delivered,1478.49
8179,128,2024-12-27 22:48:39.696172,0.0,PayPal,West,Delivered,1453.02
8180,995,2024-08-19 22:48:39.696173,0.0,Bank Transfer,East,Delivered,1861.89
8181,613,2025-05-04 22:48:39.696173,0.0,PayPal,South,Processing,1056.1399999999999
8182,486,2024-12-20 22:48:39.696174,0.0,PayPal,West,Processing,4085.68
8183,737,2024-12-19 22:48:39.696175,0.0,Credit Card,South,Delivered,2259.87
8184,810,2024-12-08 22:48:39.696176,0.0,Debit Card,East,Shipped,2194.29
8185,360,2025-04-20 22:48:39.696176,0.0,Bank Transfer,East,Delivered,2300.37
8186,514,2024-08-06 22:48:39.696177,0.0,Credit Card,North,Delivered,2876.6000000000004
8187,352,2024-11-17 22:48:39.696178,0.0,Debit Card,East,Shipped,1872.94
8188,435,2025-05-02 22:48:39.696178,0.0,Credit Card,East,Shipped,2038.62
8189,840,2025-04-05 22:48:39.696179,0.0,Bank Transfer,North,Cancelled,2301.02
8190,74,2024-11-22 22:48:39.696180,0.0,Bank Transfer,South,Shipped,2531.56
8191,733,2025-02-21 22:48:39.696181,0.0,Debit Card,South,Processing,393.18
8192,177,2025-03-17 22:48:39.696181,0.0,Bank Transfer,East,Delivered,3449.06
8193,75,2025-02-09 22:48:39.696182,0.0,Bank Transfer,North,Shipped,1321.64
8194,467,2024-07-25 22:48:39.696183,0.0,Bank Transfer,East,Delivered,1010.1899999999999
8195,621,2025-04-21 22:48:39.696184,0.0,Debit Card,South,Shipped,2058.3
8196,134,2025-05-17 22:48:39.696184,0.0,Credit Card,South,Shipped,2882.46
8197,9,2025-03-19 22:48:39.696185,0.0,PayPal,West,Delivered,707.4200000000001
8198,122,2024-12-26 22:48:39.696186,0.0,PayPal,South,Delivered,2276.19
8199,875,2024-09-06 22:48:39.696187,0.0,Debit Card,North,Shipped,884.12
8200,779,2024-11-30 22:48:39.696187,0.0,PayPal,East,Delivered,2754.1
8201,484,2025-05-08 22:48:39.696188,0.0,PayPal,North,Delivered,1418.29
8202,424,2024-12-01 22:48:39.696189,0.0,Debit Card,North,Delivered,70.98
8203,102,2025-02-13 22:48:39.696190,0.0,PayPal,West,Delivered,1028.78
8204,475,2025-01-28 22:48:39.696190,0.0,Credit Card,East,Delivered,511.33
8205,15,2025-04-14 22:48:39.696191,0.0,Debit Card,North,Delivered,1279.8000000000002
8206,660,2025-06-19 22:48:39.696192,0.0,Bank Transfer,West,Processing,1300.54
8207,428,2025-05-12 22:48:39.696193,0.0,Bank Transfer,East,Shipped,707.3100000000001
8208,234,2024-07-22 22:48:39.696193,0.0,Credit Card,East,Delivered,1327.17
8209,311,2024-08-15 22:48:39.696194,0.0,Credit Card,West,Delivered,3433.02
8210,239,2025-03-31 22:48:39.696195,0.0,Bank Transfer,West,Cancelled,2168.41
8211,34,2024-11-22 22:48:39.696196,0.0,PayPal,South,Shipped,2526.41
8212,996,2025-03-29 22:48:39.696197,0.0,Credit Card,East,Delivered,53.76
8213,275,2024-10-24 22:48:39.696197,0.0,Debit Card,North,Shipped,3924.6899999999996
8214,822,2024-12-14 22:48:39.696198,0.0,PayPal,South,Delivered,786.5999999999999
8215,699,2025-04-13 22:48:39.696199,0.0,PayPal,South,Shipped,933.6
8216,979,2025-03-17 22:48:39.696200,0.0,Credit Card,West,Delivered,2302.96
8217,280,2025-02-03 22:48:39.696200,0.0,Bank Transfer,East,Processing,1489.61
8218,231,2025-04-22 22:48:39.696201,0.0,Bank Transfer,South,Delivered,2714.25
8219,423,2025-01-24 22:48:39.696202,0.0,Debit Card,North,Delivered,470.64
8220,529,2025-07-08 22:48:39.696202,0.0,Credit Card,South,Processing,44.7
8221,590,2025-06-14 22:48:39.696203,0.0,Credit Card,South,Delivered,2436.81
8222,793,2025-01-07 22:48:39.696204,0.0,PayPal,East,Delivered,66.56
8223,973,2024-08-26 22:48:39.696205,0.0,Bank Transfer,East,Delivered,2192.0
8224,278,2024-09-15 22:48:39.696205,0.0,Credit Card,South,Delivered,973.1400000000001
8225,177,2024-08-01 22:48:39.696206,0.0,Bank Transfer,South,Processing,128.88
8226,653,2025-05-01 22:48:39.696207,0.0,Bank Transfer,East,Shipped,2043.0099999999998
8227,291,2025-06-08 22:48:39.696208,0.0,Credit Card,South,Shipped,968.82
8228,469,2024-07-22 22:48:39.696208,0.0,Bank Transfer,East,Delivered,2200.15
8229,831,2024-12-12 22:48:39.696209,0.0,PayPal,North,Processing,1031.54
8230,983,2025-05-05 22:48:39.696210,0.0,Credit Card,West,Delivered,1591.3500000000001
8231,945,2025-06-30 22:48:39.696211,0.0,Credit Card,East,Delivered,776.38
8232,481,2025-03-05 22:48:39.696211,0.0,PayPal,South,Delivered,1543.94
8233,135,2025-01-14 22:48:39.696212,0.0,Debit Card,North,Processing,474.03
8234,801,2024-10-26 22:48:39.696213,0.0,Credit Card,South,Delivered,3256.43
8235,7,2025-02-02 22:48:39.696214,0.0,PayPal,West,Delivered,2320.87
8236,893,2024-09-26 22:48:39.696215,0.0,Credit Card,South,Cancelled,2896.25
8237,541,2025-03-28 22:48:39.696215,0.0,Debit Card,South,Delivered,1699.38
8238,986,2025-05-14 22:48:39.696216,0.0,Credit Card,North,Delivered,2123.8
8239,606,2025-06-01 22:48:39.696217,0.0,Bank Transfer,West,Delivered,1958.03
8240,519,2025-03-12 22:48:39.696218,0.0,Debit Card,East,Shipped,2469.84
8241,545,2024-10-19 22:48:39.696218,0.0,PayPal,West,Delivered,2118.41
8242,214,2024-10-24 22:48:39.696219,0.0,PayPal,West,Processing,2143.52
8243,406,2024-12-16 22:48:39.696220,0.0,Credit Card,North,Delivered,372.18
8244,178,2025-05-03 22:48:39.696221,0.0,PayPal,West,Delivered,1484.85
8245,619,2024-09-20 22:48:39.696221,0.0,PayPal,West,Delivered,1734.71
8246,244,2024-12-18 22:48:39.696222,0.0,PayPal,North,Shipped,1300.59
8247,79,2025-04-21 22:48:39.696223,0.0,PayPal,North,Processing,1366.79
8248,593,2024-09-29 22:48:39.696224,0.0,PayPal,East,Processing,347.86
8249,122,2024-11-15 22:48:39.696224,0.0,Credit Card,South,Processing,1972.51
8250,867,2025-03-25 22:48:39.696225,0.0,PayPal,East,Delivered,411.83000000000004
8251,350,2024-12-25 22:48:39.696226,0.0,Credit Card,South,Delivered,1372.33
8252,668,2024-11-19 22:48:39.696226,0.0,Credit Card,West,Cancelled,352.4
8253,207,2024-07-23 22:48:39.696227,0.0,Debit Card,East,Delivered,2730.94
8254,114,2025-07-06 22:48:39.696228,0.0,Debit Card,North,Delivered,908.41
8255,465,2025-03-15 22:48:39.696229,0.0,Debit Card,North,Delivered,773.04
8256,245,2024-12-19 22:48:39.696230,0.0,Debit Card,West,Delivered,2739.71
8257,934,2025-01-03 22:48:39.696230,0.0,Debit Card,South,Shipped,151.96
8258,625,2025-05-02 22:48:39.696231,0.0,PayPal,West,Shipped,2347.13
8259,749,2025-07-06 22:48:39.696232,0.0,Bank Transfer,North,Delivered,4131.27
8260,833,2024-12-20 22:48:39.696232,0.0,PayPal,South,Processing,1671.63
8261,463,2024-10-03 22:48:39.696233,0.0,Credit Card,East,Processing,362.14
8262,112,2025-05-18 22:48:39.696234,0.0,Credit Card,North,Delivered,1354.11
8263,51,2025-02-06 22:48:39.696235,0.0,PayPal,East,Processing,44.77
8264,887,2024-08-30 22:48:39.696236,0.0,PayPal,South,Shipped,625.6800000000001
8265,343,2024-12-25 22:48:39.696236,0.0,PayPal,South,Shipped,1635.76
8266,719,2024-11-16 22:48:39.696237,0.0,Credit Card,West,Processing,1439.28
8267,194,2025-06-14 22:48:39.696238,0.0,Debit Card,North,Shipped,2548.71
8268,753,2024-09-05 22:48:39.696239,0.0,Credit Card,East,Processing,1970.84
8269,947,2025-06-12 22:48:39.696239,0.0,Debit Card,South,Delivered,782.81
8270,76,2025-06-10 22:48:39.696240,0.0,Credit Card,East,Delivered,669.94
8271,153,2025-03-30 22:48:39.696241,0.0,Credit Card,South,Delivered,2403.54
8272,556,2024-11-19 22:48:39.696242,0.0,Debit Card,North,Delivered,3495.33
8273,220,2024-08-10 22:48:39.696242,0.0,PayPal,West,Processing,1545.0
8274,362,2025-03-12 22:48:39.696243,0.0,PayPal,South,Delivered,2908.27
8275,171,2025-07-13 22:48:39.696244,0.0,Bank Transfer,North,Processing,562.46
8276,259,2025-07-15 22:48:39.696245,0.0,Bank Transfer,North,Processing,193.27
8277,383,2024-08-14 22:48:39.696245,0.0,Debit Card,East,Delivered,3285.35
8278,288,2025-04-28 22:48:39.696246,0.0,Debit Card,West,Processing,1729.56
8279,330,2024-12-02 22:48:39.696247,0.0,Bank Transfer,South,Shipped,1080.69
8280,360,2025-01-31 22:48:39.696247,0.0,Debit Card,South,Delivered,2458.3900000000003
8281,143,2024-07-23 22:48:39.696248,0.0,Credit Card,East,Delivered,2542.8900000000003
8282,703,2024-09-08 22:48:39.696249,0.0,Bank Transfer,East,Shipped,842.1299999999999
8283,648,2024-12-09 22:48:39.696250,0.0,Debit Card,South,Cancelled,490.7
8284,307,2025-03-12 22:48:39.696251,0.0,Bank Transfer,East,Delivered,1261.72
8285,819,2025-03-23 22:48:39.696251,0.0,Credit Card,South,Delivered,1695.62
8286,162,2024-08-03 22:48:39.696252,0.0,Debit Card,South,Cancelled,304.06
8287,446,2025-01-04 22:48:39.696253,0.0,PayPal,North,Processing,1351.92
8288,701,2024-09-04 22:48:39.696254,0.0,PayPal,South,Shipped,1484.82
8289,330,2024-11-21 22:48:39.696254,0.0,Bank Transfer,North,Shipped,912.14
8290,605,2024-10-19 22:48:39.696255,0.0,Credit Card,North,Delivered,1080.1
8291,477,2025-07-06 22:48:39.696256,0.0,PayPal,West,Processing,1032.21
8292,585,2025-01-15 22:48:39.696257,0.0,PayPal,East,Delivered,2272.5299999999997
8293,668,2025-05-28 22:48:39.696257,0.0,Bank Transfer,South,Cancelled,1376.1399999999999
8294,938,2025-06-02 22:48:39.696258,0.0,Credit Card,East,Cancelled,271.29
8295,88,2024-12-25 22:48:39.696259,0.0,Debit Card,West,Delivered,339.09000000000003
8296,714,2025-03-01 22:48:39.696260,0.0,Debit Card,West,Delivered,150.14
8297,399,2025-05-02 22:48:39.696260,0.0,Credit Card,East,Delivered,16.06
8298,154,2024-09-21 22:48:39.696261,0.0,Bank Transfer,South,Delivered,112.52
8299,550,2024-12-23 22:48:39.696262,0.0,Credit Card,North,Shipped,730.26
8300,508,2025-04-01 22:48:39.696263,0.0,Bank Transfer,South,Delivered,813.8700000000001
8301,775,2025-03-30 22:48:39.696263,0.0,Debit Card,East,Delivered,2904.68
8302,373,2025-03-11 22:48:39.696264,0.0,Credit Card,South,Delivered,1946.9499999999998
8303,892,2025-04-11 22:48:39.696265,0.0,PayPal,South,Delivered,2176.5699999999997
8304,829,2024-09-04 22:48:39.696266,0.0,Debit Card,North,Processing,2029.1
8305,309,2025-01-29 22:48:39.696266,0.0,PayPal,West,Delivered,2531.79
8306,697,2025-05-16 22:48:39.696267,0.0,Bank Transfer,South,Delivered,1902.27
8307,848,2025-03-20 22:48:39.696268,0.0,Credit Card,East,Shipped,2394.55
8308,559,2024-09-04 22:48:39.696269,0.0,Bank Transfer,South,Shipped,1684.91
8309,612,2025-06-29 22:48:39.696269,0.0,Debit Card,West,Shipped,2665.48
8310,792,2024-12-02 22:48:39.696270,0.0,Debit Card,North,Delivered,546.54
8311,123,2025-01-30 22:48:39.696271,0.0,Debit Card,East,Shipped,978.5600000000001
8312,179,2024-08-03 22:48:39.696272,0.0,Credit Card,West,Delivered,598.12
8313,141,2025-04-01 22:48:39.696272,0.0,Bank Transfer,East,Delivered,889.4399999999999
8314,392,2025-05-05 22:48:39.696273,0.0,Bank Transfer,West,Processing,882.1899999999999
8315,224,2025-03-25 22:48:39.696274,0.0,Debit Card,East,Processing,2020.79
8316,590,2024-08-21 22:48:39.696274,0.0,Bank Transfer,East,Processing,1600.66
8317,563,2024-10-29 22:48:39.696275,0.0,Debit Card,North,Delivered,1583.88
8318,12,2024-11-01 22:48:39.696276,0.0,Credit Card,South,Delivered,1808.1
8319,440,2024-08-04 22:48:39.696277,0.0,Debit Card,West,Processing,1232.1399999999999
8320,206,2024-08-17 22:48:39.696278,0.0,Debit Card,West,Shipped,2764.65
8321,500,2024-10-17 22:48:39.696278,0.0,Debit Card,North,Delivered,2452.83
8322,315,2024-08-02 22:48:39.696279,0.0,Credit Card,North,Shipped,2813.0699999999997
8323,349,2025-05-16 22:48:39.696280,0.0,Credit Card,East,Delivered,1228.02
8324,876,2024-10-02 22:48:39.696281,0.0,Credit Card,West,Cancelled,966.72
8325,1000,2025-04-01 22:48:39.696281,0.0,PayPal,South,Delivered,1966.8899999999999
8326,748,2025-02-28 22:48:39.696282,0.0,Credit Card,West,Delivered,2404.69
8327,352,2024-12-20 22:48:39.696283,0.0,PayPal,East,Delivered,2339.43
8328,463,2024-08-29 22:48:39.696284,0.0,Bank Transfer,South,Shipped,2944.3199999999997
8329,216,2025-04-09 22:48:39.696284,0.0,PayPal,West,Delivered,3199.09
8330,56,2025-02-08 22:48:39.696285,0.0,Debit Card,South,Delivered,1697.13
8331,597,2025-03-31 22:48:39.696286,0.0,PayPal,North,Processing,175.69
8332,88,2024-12-05 22:48:39.696287,0.0,PayPal,West,Processing,1694.29
8333,191,2025-04-06 22:48:39.696287,0.0,PayPal,West,Delivered,1918.42
8334,660,2025-05-26 22:48:39.696288,0.0,Credit Card,East,Cancelled,1536.96
8335,176,2024-12-02 22:48:39.696289,0.0,Credit Card,East,Delivered,1057.12
8336,675,2024-09-30 22:48:39.696290,0.0,Bank Transfer,North,Delivered,187.5
8337,219,2025-03-10 22:48:39.696291,0.0,Bank Transfer,North,Delivered,1180.8700000000001
8338,118,2025-01-23 22:48:39.696291,0.0,Debit Card,West,Shipped,1241.49
8339,423,2025-04-26 22:48:39.696292,0.0,Bank Transfer,East,Delivered,2849.09
8340,741,2025-07-11 22:48:39.696293,0.0,Credit Card,North,Shipped,2176.02
8341,492,2025-04-11 22:48:39.696294,0.0,Bank Transfer,East,Delivered,257.94
8342,414,2025-04-13 22:48:39.696294,0.0,Credit Card,East,Cancelled,1209.9299999999998
8343,222,2025-05-02 22:48:39.696295,0.0,Debit Card,East,Processing,1819.01
8344,414,2024-09-23 22:48:39.696296,0.0,Credit Card,South,Shipped,1212.23
8345,299,2025-04-27 22:48:39.696296,0.0,PayPal,South,Processing,542.04
8346,1,2025-01-05 22:48:39.696297,0.0,PayPal,North,Delivered,3107.33
8347,318,2024-09-26 22:48:39.696298,0.0,Credit Card,West,Processing,597.41
8348,369,2025-02-18 22:48:39.696299,0.0,Credit Card,East,Processing,934.78
8349,684,2024-07-23 22:48:39.696299,0.0,Bank Transfer,North,Delivered,1473.31
8350,971,2025-04-22 22:48:39.696300,0.0,Bank Transfer,South,Delivered,714.51
8351,253,2025-06-06 22:48:39.696301,0.0,Bank Transfer,North,Cancelled,1289.3200000000002
8352,345,2024-08-08 22:48:39.696302,0.0,Bank Transfer,West,Shipped,474.62
8353,501,2025-03-01 22:48:39.696303,0.0,PayPal,South,Delivered,2598.1800000000003
8354,408,2024-11-11 22:48:39.696303,0.0,Debit Card,West,Delivered,2224.2
8355,228,2024-12-14 22:48:39.696304,0.0,Bank Transfer,East,Cancelled,95.12
8356,36,2024-09-02 22:48:39.696305,0.0,Bank Transfer,West,Processing,724.19
8357,23,2025-05-29 22:48:39.696306,0.0,Bank Transfer,North,Processing,727.66
8358,240,2025-03-30 22:48:39.696306,0.0,Debit Card,South,Delivered,1806.94
8359,53,2024-11-03 22:48:39.696307,0.0,Debit Card,East,Cancelled,1235.8
8360,801,2025-06-08 22:48:39.696308,0.0,Credit Card,West,Shipped,671.78
8361,103,2024-12-02 22:48:39.696309,0.0,Credit Card,South,Delivered,1236.32
8362,394,2025-06-28 22:48:39.696310,0.0,Debit Card,East,Delivered,77.89
8363,707,2024-08-27 22:48:39.696310,0.0,Bank Transfer,South,Delivered,2142.9
8364,601,2025-06-17 22:48:39.696311,0.0,PayPal,West,Delivered,1736.0700000000002
8365,932,2025-02-23 22:48:39.696312,0.0,PayPal,West,Delivered,2719.96
8366,978,2025-05-27 22:48:39.696313,0.0,Debit Card,East,Delivered,181.23
8367,409,2025-02-03 22:48:39.696313,0.0,Credit Card,East,Processing,878.3399999999999
8368,480,2025-01-07 22:48:39.696314,0.0,Debit Card,North,Delivered,4384.48
8369,811,2025-03-27 22:48:39.696315,0.0,Credit Card,West,Shipped,1336.75
8370,863,2024-12-10 22:48:39.696316,0.0,Credit Card,North,Delivered,1156.83
8371,677,2024-10-11 22:48:39.696316,0.0,Credit Card,South,Delivered,537.98
8372,740,2024-07-24 22:48:39.696317,0.0,PayPal,North,Shipped,1788.08
8373,55,2024-12-18 22:48:39.696318,0.0,PayPal,West,Delivered,904.74
8374,864,2024-12-06 22:48:39.696319,0.0,Bank Transfer,North,Processing,2576.49
8375,778,2024-10-29 22:48:39.696319,0.0,Debit Card,South,Shipped,745.16
8376,791,2024-09-02 22:48:39.696320,0.0,Credit Card,North,Delivered,2494.35
8377,639,2025-05-03 22:48:39.696321,0.0,Bank Transfer,North,Delivered,834.72
8378,944,2025-02-14 22:48:39.696322,0.0,PayPal,West,Processing,671.92
8379,920,2025-07-14 22:48:39.696322,0.0,Credit Card,South,Delivered,1144.92
8380,490,2025-04-02 22:48:39.696323,0.0,Debit Card,West,Cancelled,1997.7400000000002
8381,680,2024-10-11 22:48:39.696324,0.0,Credit Card,East,Delivered,500.53999999999996
8382,709,2024-12-11 22:48:39.696325,0.0,Credit Card,East,Delivered,606.43
8383,280,2025-06-23 22:48:39.696325,0.0,PayPal,West,Shipped,2066.67
8384,330,2025-06-22 22:48:39.696326,0.0,Bank Transfer,East,Processing,1451.16
8385,502,2025-01-09 22:48:39.696327,0.0,Bank Transfer,South,Delivered,3866.21
8386,402,2024-12-18 22:48:39.696328,0.0,Bank Transfer,West,Delivered,1578.33
8387,841,2025-01-08 22:48:39.696328,0.0,PayPal,North,Delivered,1303.9
8388,143,2024-11-25 22:48:39.696329,0.0,Bank Transfer,North,Shipped,1752.33
8389,187,2025-05-21 22:48:39.696330,0.0,Credit Card,West,Delivered,978.93
8390,882,2025-01-22 22:48:39.696330,0.0,Bank Transfer,South,Delivered,2430.68
8391,169,2025-01-13 22:48:39.696331,0.0,Credit Card,West,Shipped,2542.62
8392,852,2025-06-12 22:48:39.696332,0.0,PayPal,East,Processing,758.85
8393,451,2024-08-20 22:48:39.696333,0.0,Debit Card,North,Delivered,3527.64
8394,44,2025-07-11 22:48:39.696333,0.0,Credit Card,East,Shipped,528.52
8395,83,2025-07-06 22:48:39.696334,0.0,Debit Card,West,Shipped,2088.96
8396,570,2025-04-03 22:48:39.696335,0.0,Credit Card,South,Cancelled,1325.08
8397,808,2024-11-09 22:48:39.696336,0.0,PayPal,West,Processing,1656.5
8398,32,2024-12-20 22:48:39.696337,0.0,Credit Card,North,Delivered,2598.32
8399,603,2025-05-27 22:48:39.696337,0.0,Bank Transfer,East,Shipped,326.96000000000004
8400,299,2025-07-05 22:48:39.696338,0.0,Debit Card,North,Delivered,170.99
8401,91,2024-07-31 22:48:39.696339,0.0,Credit Card,East,Delivered,2324.2400000000002
8402,800,2024-12-23 22:48:39.696340,0.0,PayPal,West,Delivered,2659.62
8403,265,2024-07-27 22:48:39.696340,0.0,PayPal,West,Shipped,511.57
8404,226,2024-12-15 22:48:39.696341,0.0,Debit Card,South,Delivered,787.04
8405,216,2024-12-17 22:48:39.696342,0.0,Debit Card,West,Processing,1498.45
8406,910,2025-06-16 22:48:39.696343,0.0,PayPal,West,Delivered,1265.61
8407,524,2025-05-23 22:48:39.696343,0.0,PayPal,North,Shipped,1487.06
8408,155,2024-08-19 22:48:39.696344,0.0,Debit Card,West,Processing,1802.34
8409,536,2024-12-19 22:48:39.696345,0.0,Debit Card,West,Processing,842.3
8410,129,2025-03-15 22:48:39.696346,0.0,Debit Card,North,Delivered,2430.33
8411,220,2025-03-01 22:48:39.696346,0.0,PayPal,North,Processing,1791.44
8412,617,2025-03-31 22:48:39.696347,0.0,Bank Transfer,North,Delivered,1632.56
8413,333,2024-10-16 22:48:39.696348,0.0,Bank Transfer,North,Processing,355.12
8414,482,2024-10-07 22:48:39.696349,0.0,PayPal,North,Processing,207.82
8415,102,2025-03-11 22:48:39.696349,0.0,PayPal,North,Shipped,727.34
8416,172,2024-08-31 22:48:39.696350,0.0,Debit Card,West,Delivered,2689.9799999999996
8417,825,2025-07-01 22:48:39.696351,0.0,PayPal,East,Shipped,508.11
8418,678,2025-03-22 22:48:39.696352,0.0,PayPal,South,Shipped,707.3100000000001
8419,737,2025-02-12 22:48:39.696352,0.0,PayPal,West,Processing,1170.8
8420,380,2024-12-28 22:48:39.696353,0.0,Debit Card,North,Delivered,1911.02
8421,388,2025-07-19 22:48:39.696354,0.0,PayPal,West,Delivered,1898.08
8422,269,2025-04-29 22:48:39.696355,0.0,Bank Transfer,North,Cancelled,1922.0
8423,770,2025-01-23 22:48:39.696355,0.0,Debit Card,East,Shipped,1747.6699999999998
8424,545,2024-12-03 22:48:39.696356,0.0,PayPal,North,Shipped,3430.1899999999996
8425,279,2025-02-16 22:48:39.696357,0.0,Bank Transfer,South,Shipped,1838.03
8426,403,2024-10-27 22:48:39.696358,0.0,Credit Card,South,Shipped,558.27
8427,791,2025-04-04 22:48:39.696358,0.0,Debit Card,East,Shipped,958.23
8428,817,2025-07-06 22:48:39.696359,0.0,Debit Card,East,Delivered,1670.77
8429,369,2024-10-31 22:48:39.696360,0.0,Bank Transfer,West,Delivered,467.62
8430,457,2025-04-15 22:48:39.696361,0.0,Credit Card,North,Processing,75.98
8431,560,2024-11-01 22:48:39.696361,0.0,Bank Transfer,West,Delivered,1025.51
8432,931,2025-02-20 22:48:39.696362,0.0,Bank Transfer,South,Cancelled,48.36
8433,676,2025-03-05 22:48:39.696363,0.0,Debit Card,South,Delivered,939.74
8434,724,2024-12-27 22:48:39.696364,0.0,Bank Transfer,South,Shipped,762.9300000000001
8435,64,2024-08-03 22:48:39.696364,0.0,Bank Transfer,East,Delivered,1070.28
8436,430,2025-05-15 22:48:39.696365,0.0,PayPal,West,Delivered,1589.62
8437,494,2024-11-08 22:48:39.696366,0.0,Credit Card,North,Processing,478.46
8438,707,2024-12-01 22:48:39.696367,0.0,PayPal,North,Delivered,1433.86
8439,138,2024-08-19 22:48:39.696367,0.0,Credit Card,East,Delivered,2902.54
8440,662,2025-05-13 22:48:39.696368,0.0,Bank Transfer,West,Delivered,2826.89
8441,268,2025-01-05 22:48:39.696369,0.0,PayPal,South,Shipped,1834.1499999999999
8442,662,2025-02-25 22:48:39.696370,0.0,Debit Card,West,Delivered,932.38
8443,162,2025-05-10 22:48:39.696370,0.0,Credit Card,West,Delivered,499.85
8444,513,2025-04-20 22:48:39.696371,0.0,Debit Card,North,Delivered,300.96
8445,715,2024-12-27 22:48:39.696372,0.0,PayPal,North,Delivered,906.48
8446,317,2024-09-06 22:48:39.696373,0.0,Bank Transfer,West,Processing,3020.16
8447,757,2025-05-26 22:48:39.696373,0.0,PayPal,East,Delivered,585.72
8448,136,2024-12-22 22:48:39.696374,0.0,Bank Transfer,West,Delivered,955.26
8449,879,2025-03-12 22:48:39.696375,0.0,Bank Transfer,East,Shipped,562.5
8450,130,2025-07-03 22:48:39.696376,0.0,PayPal,East,Delivered,2289.9700000000003
8451,986,2025-01-09 22:48:39.696376,0.0,Debit Card,South,Delivered,1876.8299999999997
8452,201,2024-09-28 22:48:39.696377,0.0,PayPal,East,Shipped,631.85
8453,473,2025-05-18 22:48:39.696378,0.0,PayPal,West,Shipped,1631.65
8454,439,2025-05-09 22:48:39.696379,0.0,Credit Card,East,Shipped,1070.1
8455,804,2024-10-12 22:48:39.696379,0.0,PayPal,West,Delivered,1915.47
8456,100,2025-07-01 22:48:39.696380,0.0,PayPal,East,Shipped,3315.0
8457,473,2024-10-29 22:48:39.696381,0.0,PayPal,South,Processing,1440.33
8458,353,2025-01-12 22:48:39.696382,0.0,Bank Transfer,North,Processing,2252.08
8459,240,2024-12-10 22:48:39.696383,0.0,Bank Transfer,East,Shipped,632.0999999999999
8460,508,2025-03-31 22:48:39.696384,0.0,Credit Card,South,Cancelled,1520.83
8461,42,2025-07-05 22:48:39.696385,0.0,Credit Card,West,Shipped,1689.26
8462,310,2025-01-19 22:48:39.696386,0.0,Bank Transfer,North,Delivered,680.16
8463,193,2024-09-04 22:48:39.696386,0.0,Bank Transfer,East,Shipped,2831.42
8464,194,2024-09-29 22:48:39.696387,0.0,Debit Card,West,Delivered,2316.5600000000004
8465,993,2024-12-09 22:48:39.696388,0.0,Bank Transfer,West,Shipped,20.11
8466,178,2024-09-20 22:48:39.696389,0.0,Bank Transfer,East,Delivered,695.89
8467,828,2025-02-25 22:48:39.696390,0.0,Credit Card,West,Processing,236.39999999999998
8468,165,2024-08-13 22:48:39.696390,0.0,Credit Card,East,Processing,3180.27
8469,471,2025-05-22 22:48:39.696391,0.0,Debit Card,South,Delivered,213.29
8470,121,2025-04-10 22:48:39.696392,0.0,PayPal,North,Delivered,2273.19
8471,414,2025-04-11 22:48:39.696393,0.0,Debit Card,East,Delivered,3113.91
8472,928,2025-04-23 22:48:39.696393,0.0,Bank Transfer,West,Shipped,438.75
8473,702,2025-06-04 22:48:39.696394,0.0,PayPal,East,Delivered,2623.2299999999996
8474,574,2025-04-18 22:48:39.696395,0.0,Bank Transfer,North,Processing,491.42
8475,38,2025-04-05 22:48:39.696396,0.0,Bank Transfer,East,Processing,2831.6
8476,919,2025-05-23 22:48:39.696396,0.0,PayPal,South,Shipped,2009.8600000000001
8477,920,2024-12-27 22:48:39.696397,0.0,Credit Card,East,Shipped,84.75
8478,933,2024-12-16 22:48:39.696398,0.0,Bank Transfer,East,Delivered,177.73
8479,436,2025-04-30 22:48:39.696398,0.0,PayPal,East,Processing,2868.51
8480,560,2024-08-04 22:48:39.696399,0.0,Credit Card,South,Shipped,1921.1699999999998
8481,848,2025-05-30 22:48:39.696400,0.0,Debit Card,East,Processing,1597.75
8482,580,2025-04-03 22:48:39.696401,0.0,Bank Transfer,West,Delivered,1279.1399999999999
8483,418,2024-10-26 22:48:39.696402,0.0,Debit Card,West,Delivered,1470.3899999999999
8484,636,2024-11-04 22:48:39.696402,0.0,PayPal,East,Delivered,1884.51
8485,299,2024-12-08 22:48:39.696403,0.0,Credit Card,East,Delivered,1570.64
8486,475,2024-12-11 22:48:39.696404,0.0,Credit Card,South,Shipped,1214.02
8487,575,2025-07-03 22:48:39.696405,0.0,Debit Card,East,Shipped,203.57999999999998
8488,617,2025-05-25 22:48:39.696405,0.0,PayPal,West,Shipped,2202.44
8489,862,2024-10-07 22:48:39.696406,0.0,Debit Card,East,Delivered,347.18
8490,90,2025-07-04 22:48:39.696407,0.0,Bank Transfer,East,Shipped,3781.74
8491,215,2025-03-14 22:48:39.696408,0.0,Bank Transfer,West,Delivered,2270.46
8492,84,2024-10-23 22:48:39.696408,0.0,Bank Transfer,South,Shipped,1870.2
8493,343,2024-09-20 22:48:39.696409,0.0,PayPal,North,Delivered,574.4
8494,820,2025-07-09 22:48:39.696410,0.0,Bank Transfer,South,Delivered,1280.93
8495,906,2024-12-13 22:48:39.696411,0.0,Credit Card,East,Processing,1220.92
8496,923,2025-07-18 22:48:39.696411,0.0,PayPal,North,Processing,2359.64
8497,983,2025-02-26 22:48:39.696412,0.0,Credit Card,South,Delivered,2425.75
8498,355,2024-12-21 22:48:39.696413,0.0,Bank Transfer,West,Shipped,699.25
