order_id,product_id,quantity,unit_price,total_price
9179,166,3,474.92,1424.76
9179,290,2,334.81,669.62
9179,390,1,49.86,49.86
9180,244,2,286.63,573.26
9180,171,1,35.49,35.49
9180,89,2,437.32,874.64
9181,393,2,129.5,259.0
9181,26,3,170.87,512.61
9181,38,2,437.95,875.9
9181,267,3,347.18,1041.54
9182,428,1,48.76,48.76
9182,211,2,470.02,940.04
9182,321,2,271.53,543.06
9183,88,3,361.93,1085.79
9183,8,2,236.88,473.76
9184,381,2,212.11,424.22
9184,249,2,143.22,286.44
9184,199,3,355.65,1066.9499999999998
9184,9,3,331.01,993.03
9185,229,3,230.52,691.5600000000001
9186,339,1,327.73,327.73
9186,116,1,490.7,490.7
9186,61,2,118.22,236.44
9186,489,3,229.25,687.75
9187,341,3,469.56,1408.68
9188,283,3,391.26,1173.78
9188,375,2,259.59,519.18
9188,102,3,196.78,590.34
9188,360,3,396.94,1190.82
9188,467,3,24.18,72.53999999999999
9189,115,3,200.47,601.41
9189,21,2,348.11,696.22
9190,77,3,254.31,762.9300000000001
9190,12,1,291.6,291.6
9190,70,3,420.8,1262.4
9190,415,1,454.18,454.18
9191,455,3,105.02,315.06
9191,145,1,438.41,438.41
9191,497,1,343.43,343.43
9191,69,2,494.8,989.6
9191,191,1,334.45,334.45
9192,400,3,297.67,893.01
9192,499,2,139.95,279.9
9192,275,2,404.88,809.76
9192,252,2,333.44,666.88
9193,437,3,150.85,452.54999999999995
9193,181,2,369.11,738.22
9193,147,3,404.23,1212.69
9194,427,3,323.5,970.5
9194,400,2,297.67,595.34
9194,136,3,277.36,832.08
9194,10,1,421.91,421.91
9195,178,1,449.89,449.89
9195,227,2,413.65,827.3
9195,252,2,333.44,666.88
9195,70,3,420.8,1262.4
9195,494,1,340.34,340.34
9196,420,1,410.03,410.03
9196,228,3,469.49,1408.47
9196,282,3,463.34,1390.02
9196,120,3,480.49,1441.47
9196,295,2,366.04,732.08
9197,476,3,121.13,363.39
9197,221,1,42.15,42.15
9197,50,3,347.73,1043.19
9198,247,1,228.88,228.88
9199,497,3,343.43,1030.29
9199,24,1,497.43,497.43
9199,262,2,356.94,713.88
9199,438,2,100.54,201.08
9200,165,2,170.69,341.38
9200,384,1,9.03,9.03
9201,420,2,410.03,820.06
9201,168,3,396.27,1188.81
9201,286,1,67.86,67.86
9201,158,1,269.42,269.42
9202,395,3,254.9,764.7
9203,35,2,14.23,28.46
9203,358,2,198.63,397.26
9203,62,1,403.84,403.84
9204,31,2,384.06,768.12
9205,391,2,14.9,29.8
9205,341,2,469.56,939.12
9205,397,1,154.37,154.37
9205,368,2,226.17,452.34
9205,430,3,379.23,1137.69
9206,89,2,437.32,874.64
9206,271,3,188.99,566.97
9207,81,2,112.52,225.04
9207,326,3,337.22,1011.6600000000001
9207,11,1,415.63,415.63
9208,115,2,200.47,400.94
9208,33,3,199.18,597.54
9208,419,2,139.16,278.32
9208,207,2,68.25,136.5
9209,234,3,202.87,608.61
9210,85,2,173.78,347.56
9210,338,2,287.2,574.4
9210,292,2,335.18,670.36
9210,127,2,6.58,13.16
9211,170,1,432.62,432.62
9211,386,3,273.27,819.81
9212,449,1,209.61,209.61
9212,68,2,5.86,11.72
9213,84,1,239.85,239.85
9213,391,2,14.9,29.8
9214,250,1,179.65,179.65
9214,408,1,182.79,182.79
9214,28,1,72.62,72.62
9215,424,3,41.06,123.18
9215,433,3,457.16,1371.48
9215,336,1,41.55,41.55
9215,293,2,487.59,975.18
9215,333,3,61.26,183.78
9216,347,1,186.64,186.64
9216,490,2,487.09,974.18
9217,164,1,158.01,158.01
9218,306,3,12.42,37.26
9218,265,1,452.37,452.37
9219,134,3,9.79,29.369999999999997
9219,393,2,129.5,259.0
9220,461,1,472.53,472.53
9220,375,1,259.59,259.59
9220,337,2,226.35,452.7
9220,334,2,281.98,563.96
9220,405,1,26.88,26.88
9221,239,2,254.23,508.46
9221,476,2,121.13,242.26
9222,176,2,66.77,133.54
9222,130,2,201.64,403.28
9223,289,3,427.58,1282.74
9223,107,2,262.2,524.4
9224,448,2,119.74,239.48
9224,326,1,337.22,337.22
9224,229,3,230.52,691.5600000000001
9224,281,2,173.96,347.92
9224,318,2,219.59,439.18
9225,9,2,331.01,662.02
9225,482,3,479.46,1438.3799999999999
9225,9,2,331.01,662.02
9225,21,3,348.11,1044.33
9226,5,3,132.04,396.12
9226,199,3,355.65,1066.9499999999998
9226,327,3,357.39,1072.17
9226,360,3,396.94,1190.82
9227,269,2,183.25,366.5
9227,300,3,250.81,752.4300000000001
9227,43,3,84.75,254.25
9227,382,3,65.87,197.61
9227,60,2,407.73,815.46
9228,305,2,80.66,161.32
9228,129,3,293.08,879.24
9228,306,3,12.42,37.26
9228,247,3,228.88,686.64
9229,482,3,479.46,1438.3799999999999
9229,281,1,173.96,173.96
9229,112,3,17.77,53.31
9230,466,2,465.33,930.66
9230,163,3,307.1,921.3000000000001
9230,123,2,187.5,375.0
9230,82,2,479.76,959.52
9230,475,1,426.61,426.61
9231,190,1,387.18,387.18
9231,235,2,384.75,769.5
9231,49,2,486.05,972.1
9231,20,3,446.93,1340.79
9232,394,3,202.77,608.3100000000001
9232,44,3,437.15,1311.4499999999998
9232,367,2,403.14,806.28
9232,292,2,335.18,670.36
9232,220,2,58.27,116.54
9233,480,1,209.16,209.16
9233,430,3,379.23,1137.69
9234,349,3,54.63,163.89000000000001
9234,120,3,480.49,1441.47
9234,330,2,434.93,869.86
9235,271,1,188.99,188.99
9235,89,2,437.32,874.64
9235,467,3,24.18,72.53999999999999
9236,410,3,227.81,683.4300000000001
9236,128,2,19.74,39.48
9236,500,2,236.72,473.44
9236,273,1,193.27,193.27
9236,331,1,69.86,69.86
9237,353,2,303.46,606.92
9237,400,3,297.67,893.01
9237,334,3,281.98,845.94
9237,166,2,474.92,949.84
9237,467,2,24.18,48.36
9238,271,2,188.99,377.98
9238,261,1,235.72,235.72
9238,197,2,66.56,133.12
9239,317,2,75.98,151.96
9239,97,3,91.52,274.56
9239,11,1,415.63,415.63
9239,382,1,65.87,65.87
9239,194,1,22.63,22.63
9240,342,2,19.87,39.74
9240,424,2,41.06,82.12
9240,500,1,236.72,236.72
9240,418,3,141.62,424.86
9240,123,1,187.5,187.5
9241,359,2,353.69,707.38
9241,395,1,254.9,254.9
9241,198,2,209.69,419.38
9241,254,2,218.23,436.46
9241,252,2,333.44,666.88
9242,429,1,257.85,257.85
9242,83,1,243.84,243.84
9242,53,1,440.06,440.06
9243,175,3,235.77,707.3100000000001
9243,117,1,16.06,16.06
9243,364,3,469.93,1409.79
9244,457,1,196.35,196.35
9244,89,3,437.32,1311.96
9244,439,3,201.62,604.86
9244,126,2,320.91,641.82
9245,350,1,170.56,170.56
9245,416,2,163.35,326.7
9245,262,2,356.94,713.88
9246,455,1,105.02,105.02
9246,332,2,450.12,900.24
9246,246,1,234.51,234.51
9246,275,2,404.88,809.76
9247,150,3,216.59,649.77
9247,116,2,490.7,981.4
9247,371,3,319.89,959.67
9247,154,3,371.7,1115.1
9247,59,1,471.15,471.15
9248,116,2,490.7,981.4
9249,37,1,183.06,183.06
9249,303,3,384.8,1154.4
9249,3,1,458.68,458.68
9249,136,1,277.36,277.36
9250,403,1,44.77,44.77
9250,155,3,77.89,233.67000000000002
9250,43,3,84.75,254.25
9251,146,2,299.06,598.12
9251,484,2,304.06,608.12
9251,257,1,287.88,287.88
9252,425,1,211.7,211.7
9252,470,3,67.19,201.57
9252,321,1,271.53,271.53
9253,69,3,494.8,1484.4
9253,92,1,86.51,86.51
9253,415,1,454.18,454.18
9254,125,3,61.95,185.85000000000002
9254,329,2,361.76,723.52
9254,33,2,199.18,398.36
9255,64,3,330.1,990.3000000000001
9255,245,2,426.38,852.76
9255,221,1,42.15,42.15
9255,190,3,387.18,1161.54
9255,453,2,335.96,671.92
9256,147,1,404.23,404.23
9256,94,3,186.09,558.27
9256,482,3,479.46,1438.3799999999999
9256,398,3,182.45,547.3499999999999
9257,461,3,472.53,1417.59
9257,381,3,212.11,636.33
9257,156,3,404.58,1213.74
9258,90,1,171.02,171.02
9258,326,1,337.22,337.22
9259,310,1,78.93,78.93
9259,406,2,7.55,15.1
9259,486,1,45.81,45.81
9259,196,2,372.88,745.76
9259,226,2,285.61,571.22
9260,488,2,243.3,486.6
9260,445,2,124.24,248.48
9260,253,1,399.66,399.66
9260,500,3,236.72,710.16
9261,388,3,439.12,1317.3600000000001
9261,23,3,124.25,372.75
9261,294,3,159.06,477.18
9261,369,2,492.83,985.66
9261,210,3,366.8,1100.4
9262,352,1,23.31,23.31
9262,142,1,176.49,176.49
9262,46,1,51.28,51.28
9262,205,2,59.11,118.22
9262,418,1,141.62,141.62
9263,235,2,384.75,769.5
9263,169,1,466.19,466.19
9263,150,3,216.59,649.77
9264,258,1,440.33,440.33
9264,398,2,182.45,364.9
9264,366,1,409.85,409.85
9264,437,3,150.85,452.54999999999995
9264,279,3,273.72,821.1600000000001
9265,305,3,80.66,241.98
9265,50,3,347.73,1043.19
9265,445,3,124.24,372.71999999999997
9266,357,1,213.41,213.41
9266,293,3,487.59,1462.77
9266,210,2,366.8,733.6
9266,160,1,386.52,386.52
9266,116,2,490.7,981.4
9267,1,1,107.54,107.54
9267,402,3,336.6,1009.8000000000001
9267,276,1,254.66,254.66
9267,496,3,341.88,1025.6399999999999
9267,339,2,327.73,655.46
9268,3,3,458.68,1376.04
9268,365,1,373.53,373.53
9268,98,3,375.73,1127.19
9269,489,2,229.25,458.5
9270,379,1,222.7,222.7
9270,335,1,255.49,255.49
9270,428,1,48.76,48.76
9270,445,1,124.24,124.24
9271,324,1,311.54,311.54
9271,16,3,191.38,574.14
9271,396,3,69.93,209.79000000000002
9272,128,2,19.74,39.48
9273,429,1,257.85,257.85
9274,307,3,75.2,225.60000000000002
9275,14,1,127.52,127.52
9275,149,1,111.19,111.19
9275,261,3,235.72,707.16
9275,149,2,111.19,222.38
9275,314,2,78.8,157.6
9276,69,1,494.8,494.8
9276,103,2,363.27,726.54
9276,473,2,20.11,40.22
9276,51,3,124.89,374.67
9277,32,3,284.06,852.1800000000001
9277,495,1,239.08,239.08
9277,239,1,254.23,254.23
9277,443,2,365.07,730.14
9278,326,1,337.22,337.22
9278,107,1,262.2,262.2
9279,166,1,474.92,474.92
9280,95,1,452.34,452.34
9280,250,3,179.65,538.95
9280,358,1,198.63,198.63
9280,179,1,422.57,422.57
9280,467,3,24.18,72.53999999999999
9281,368,2,226.17,452.34
9281,1,2,107.54,215.08
9281,168,2,396.27,792.54
9282,127,3,6.58,19.740000000000002
9282,140,1,115.16,115.16
9282,42,3,38.5,115.5
9282,277,3,74.18,222.54000000000002
9283,316,1,68.22,68.22
9284,426,1,438.33,438.33
9284,447,1,156.88,156.88
9284,112,1,17.77,17.77
9285,12,3,291.6,874.8000000000001
9285,40,2,290.43,580.86
9285,156,3,404.58,1213.74
9285,89,1,437.32,437.32
9285,496,2,341.88,683.76
9286,207,1,68.25,68.25
9286,229,2,230.52,461.04
9286,166,3,474.92,1424.76
9287,122,1,65.23,65.23
9287,328,2,251.99,503.98
9287,26,2,170.87,341.74
9288,15,2,190.65,381.3
9288,281,1,173.96,173.96
9289,448,3,119.74,359.21999999999997
9289,339,1,327.73,327.73
9289,258,3,440.33,1320.99
9290,481,3,209.3,627.9000000000001
9290,228,3,469.49,1408.47
9290,263,3,168.0,504.0
9290,243,2,358.15,716.3
9290,331,3,69.86,209.57999999999998
9291,373,2,259.22,518.44
9292,462,1,153.15,153.15
9293,271,3,188.99,566.97
9293,112,2,17.77,35.54
9293,275,2,404.88,809.76
9293,479,2,131.06,262.12
9293,203,2,490.13,980.26
9294,265,2,452.37,904.74
9294,447,1,156.88,156.88
9294,156,2,404.58,809.16
9294,449,1,209.61,209.61
9294,334,2,281.98,563.96
9295,333,2,61.26,122.52
9295,295,3,366.04,1098.1200000000001
9295,207,3,68.25,204.75
9295,91,2,440.33,880.66
9296,368,3,226.17,678.51
9296,390,2,49.86,99.72
9296,285,3,440.73,1322.19
9296,303,3,384.8,1154.4
9296,1,2,107.54,215.08
9297,50,2,347.73,695.46
9297,53,2,440.06,880.12
9297,27,3,432.61,1297.83
9297,169,3,466.19,1398.57
9298,491,3,130.58,391.74
9298,243,3,358.15,1074.4499999999998
9298,268,2,430.32,860.64
9299,384,3,9.03,27.089999999999996
9299,28,2,72.62,145.24
9299,241,1,463.38,463.38
9299,79,1,102.92,102.92
9300,496,1,341.88,341.88
9300,360,2,396.94,793.88
9300,438,1,100.54,100.54
9301,321,3,271.53,814.5899999999999
9301,339,3,327.73,983.19
9302,299,3,207.73,623.1899999999999
9303,381,2,212.11,424.22
9303,274,3,203.73,611.1899999999999
9303,487,3,396.73,1190.19
9303,279,3,273.72,821.1600000000001
9304,115,3,200.47,601.41
9304,258,1,440.33,440.33
9304,77,1,254.31,254.31
9304,195,2,280.71,561.42
9304,161,3,281.23,843.69
9305,23,2,124.25,248.5
9305,278,1,178.94,178.94
9305,88,3,361.93,1085.79
9305,281,3,173.96,521.88
9305,454,3,122.06,366.18
9306,300,3,250.81,752.4300000000001
9306,254,3,218.23,654.6899999999999
9307,362,3,110.19,330.57
9307,260,3,459.47,1378.41
9307,216,2,256.85,513.7
9307,283,1,391.26,391.26
9308,125,2,61.95,123.9
9308,162,3,153.38,460.14
9308,492,2,28.24,56.48
9309,10,1,421.91,421.91
9309,220,1,58.27,58.27
9309,438,2,100.54,201.08
9310,279,3,273.72,821.1600000000001
9310,289,1,427.58,427.58
9310,186,1,288.34,288.34
9310,115,3,200.47,601.41
9311,196,3,372.88,1118.6399999999999
9311,380,2,378.14,756.28
9311,218,2,213.29,426.58
9312,223,2,80.53,161.06
9312,404,1,115.89,115.89
9312,406,2,7.55,15.1
9312,212,3,381.28,1143.84
9313,197,3,66.56,199.68
9313,394,3,202.77,608.3100000000001
9313,291,1,336.86,336.86
9313,163,1,307.1,307.1
9314,448,3,119.74,359.21999999999997
9314,351,2,385.67,771.34
9314,258,1,440.33,440.33
9314,418,2,141.62,283.24
9314,364,3,469.93,1409.79
9315,272,3,182.96,548.88
9315,79,2,102.92,205.84
9316,358,3,198.63,595.89
9316,150,2,216.59,433.18
9316,141,1,257.07,257.07
9316,396,1,69.93,69.93
9316,91,1,440.33,440.33
9317,73,2,279.0,558.0
9317,26,3,170.87,512.61
9317,15,1,190.65,190.65
9318,278,1,178.94,178.94
9318,198,2,209.69,419.38
9318,80,1,296.1,296.1
9318,168,1,396.27,396.27
9318,376,2,120.28,240.56
9319,264,2,165.99,331.98
9319,486,3,45.81,137.43
9319,52,2,207.19,414.38
9319,142,2,176.49,352.98
9319,402,2,336.6,673.2
9320,338,3,287.2,861.5999999999999
9320,196,2,372.88,745.76
9320,7,2,479.78,959.56
9320,172,3,171.63,514.89
9320,174,3,258.78,776.3399999999999
9321,198,3,209.69,629.0699999999999
9322,432,3,18.81,56.42999999999999
9322,313,2,181.23,362.46
9322,134,1,9.79,9.79
9323,454,1,122.06,122.06
9323,80,3,296.1,888.3000000000001
9324,82,3,479.76,1439.28
9324,457,1,196.35,196.35
9325,240,2,98.4,196.8
9326,418,2,141.62,283.24
9326,189,2,23.31,46.62
9326,465,1,484.34,484.34
9327,113,2,180.72,361.44
9328,291,1,336.86,336.86
9328,363,2,479.64,959.28
9328,294,3,159.06,477.18
9329,355,2,344.54,689.08
9329,284,2,322.24,644.48
9329,97,3,91.52,274.56
9329,484,1,304.06,304.06
9330,260,3,459.47,1378.41
9330,436,2,41.76,83.52
9330,315,1,30.07,30.07
9330,394,3,202.77,608.3100000000001
9331,30,2,243.42,486.84
9331,335,2,255.49,510.98
9331,364,1,469.93,469.93
9331,262,3,356.94,1070.82
9331,252,2,333.44,666.88
9332,430,2,379.23,758.46
9333,292,3,335.18,1005.54
9333,29,1,362.83,362.83
9333,481,3,209.3,627.9000000000001
9333,499,1,139.95,139.95
9333,418,1,141.62,141.62
9334,260,2,459.47,918.94
9334,406,3,7.55,22.65
9334,145,1,438.41,438.41
9334,433,1,457.16,457.16
9334,380,2,378.14,756.28
9335,119,3,120.42,361.26
9335,443,1,365.07,365.07
9335,85,1,173.78,173.78
9335,93,2,325.85,651.7
9336,452,2,235.45,470.9
9336,496,1,341.88,341.88
9336,4,3,15.4,46.2
9336,437,2,150.85,301.7
9337,266,1,292.77,292.77
9337,181,3,369.11,1107.33
9337,145,2,438.41,876.82
9338,351,3,385.67,1157.01
9338,366,1,409.85,409.85
9339,229,1,230.52,230.52
9339,411,1,311.19,311.19
9340,54,2,393.16,786.32
9341,450,3,245.71,737.13
9341,71,2,43.24,86.48
9341,164,1,158.01,158.01
9341,288,1,174.29,174.29
9341,80,3,296.1,888.3000000000001
9342,55,1,243.64,243.64
9343,69,3,494.8,1484.4
9343,250,1,179.65,179.65
9343,405,3,26.88,80.64
9344,104,2,355.23,710.46
9344,344,1,138.55,138.55
9344,68,1,5.86,5.86
9345,30,2,243.42,486.84
9345,8,3,236.88,710.64
9345,466,1,465.33,465.33
9345,464,1,296.32,296.32
9346,106,2,422.11,844.22
9346,182,2,491.56,983.12
9346,478,3,356.16,1068.48
9346,399,1,62.97,62.97
9347,229,3,230.52,691.5600000000001
9347,293,2,487.59,975.18
9348,205,2,59.11,118.22
9349,483,2,70.53,141.06
9349,15,2,190.65,381.3
9349,426,3,438.33,1314.99
9349,62,3,403.84,1211.52
9349,426,2,438.33,876.66
9350,356,2,346.58,693.16
9351,259,2,200.38,400.76
9352,265,3,452.37,1357.1100000000001
9352,137,3,124.07,372.21
9352,338,1,287.2,287.2
9352,436,2,41.76,83.52
9352,421,3,450.64,1351.92
9353,444,2,232.11,464.22
9353,406,2,7.55,15.1
9354,176,2,66.77,133.54
9354,45,1,442.81,442.81
9355,296,1,348.54,348.54
9356,287,3,477.19,1431.57
9356,368,2,226.17,452.34
9356,198,2,209.69,419.38
9356,243,2,358.15,716.3
9357,315,3,30.07,90.21000000000001
9357,489,3,229.25,687.75
9357,254,2,218.23,436.46
9357,53,3,440.06,1320.18
9358,201,1,258.09,258.09
9358,430,2,379.23,758.46
9358,47,2,140.75,281.5
9358,113,3,180.72,542.16
9358,327,2,357.39,714.78
9359,68,3,5.86,17.580000000000002
9359,73,1,279.0,279.0
9360,398,1,182.45,182.45
9360,106,2,422.11,844.22
9360,8,2,236.88,473.76
9361,194,3,22.63,67.89
9361,398,1,182.45,182.45
9361,380,1,378.14,378.14
9361,251,3,208.81,626.4300000000001
9361,43,3,84.75,254.25
9362,150,2,216.59,433.18
9363,148,3,228.08,684.24
9363,475,1,426.61,426.61
9363,128,2,19.74,39.48
9364,259,3,200.38,601.14
9364,201,1,258.09,258.09
9364,216,1,256.85,256.85
9365,263,1,168.0,168.0
9365,493,2,435.98,871.96
9365,22,3,491.32,1473.96
9365,41,3,314.77,944.31
9366,473,3,20.11,60.33
9366,47,1,140.75,140.75
9366,96,2,95.56,191.12
9367,14,3,127.52,382.56
9367,123,1,187.5,187.5
9367,9,3,331.01,993.03
9368,133,3,195.06,585.1800000000001
9369,493,2,435.98,871.96
9369,331,1,69.86,69.86
9369,138,2,93.72,187.44
9369,488,2,243.3,486.6
9370,105,2,414.79,829.58
9370,73,3,279.0,837.0
9371,314,2,78.8,157.6
9371,280,3,346.03,1038.09
9371,318,2,219.59,439.18
9371,148,1,228.08,228.08
9372,496,2,341.88,683.76
9372,274,1,203.73,203.73
9373,310,2,78.93,157.86
9373,174,1,258.78,258.78
9374,53,3,440.06,1320.18
9375,295,1,366.04,366.04
9376,500,1,236.72,236.72
9376,421,3,450.64,1351.92
9376,212,2,381.28,762.56
9377,8,2,236.88,473.76
9377,138,2,93.72,187.44
9377,190,2,387.18,774.36
9377,169,3,466.19,1398.57
9377,130,1,201.64,201.64
9378,185,2,236.39,472.78
9378,186,1,288.34,288.34
9378,153,1,435.4,435.4
9378,2,3,139.66,418.98
9379,309,2,484.02,968.04
9379,137,2,124.07,248.14
9380,14,2,127.52,255.04
9381,326,3,337.22,1011.6600000000001
9381,259,2,200.38,400.76
9381,156,3,404.58,1213.74
9381,224,2,133.14,266.28
9382,55,2,243.64,487.28
9382,266,3,292.77,878.31
9382,499,3,139.95,419.84999999999997
9383,100,1,175.13,175.13
9383,29,1,362.83,362.83
9383,218,1,213.29,213.29
9383,4,2,15.4,30.8
9383,450,3,245.71,737.13
9384,153,1,435.4,435.4
9385,14,1,127.52,127.52
9386,311,3,432.8,1298.4
9386,359,3,353.69,1061.07
9386,161,2,281.23,562.46
9387,346,3,206.81,620.4300000000001
9388,206,2,353.54,707.08
9388,352,3,23.31,69.92999999999999
9388,34,3,150.14,450.41999999999996
9388,134,1,9.79,9.79
9389,56,3,258.91,776.73
9389,13,1,41.35,41.35
9389,405,3,26.88,80.64
9389,417,2,202.32,404.64
9390,441,2,314.36,628.72
9390,60,3,407.73,1223.19
9390,324,3,311.54,934.6200000000001
9390,489,3,229.25,687.75
9391,219,3,9.55,28.650000000000002
9391,255,3,170.99,512.97
9392,213,1,343.62,343.62
9392,262,2,356.94,713.88
9392,132,1,409.11,409.11
9392,28,2,72.62,145.24
9392,451,3,332.65,997.9499999999999
9393,304,3,282.76,848.28
9393,402,3,336.6,1009.8000000000001
9393,390,2,49.86,99.72
9393,103,3,363.27,1089.81
9393,162,1,153.38,153.38
9394,458,2,290.04,580.08
9394,4,3,15.4,46.2
9394,10,2,421.91,843.82
9394,254,1,218.23,218.23
9395,148,2,228.08,456.16
9395,85,1,173.78,173.78
9395,356,2,346.58,693.16
9395,394,2,202.77,405.54
9395,433,3,457.16,1371.48
9396,377,3,139.69,419.07
9396,238,2,150.48,300.96
9396,466,3,465.33,1395.99
9397,18,3,395.52,1186.56
9397,195,3,280.71,842.1299999999999
9397,420,3,410.03,1230.09
9397,302,1,343.67,343.67
9398,103,1,363.27,363.27
9399,385,2,177.56,355.12
9399,469,3,351.84,1055.52
9399,216,3,256.85,770.5500000000001
9399,296,1,348.54,348.54
9399,443,1,365.07,365.07
9400,336,3,41.55,124.64999999999999
9400,400,1,297.67,297.67
9400,337,3,226.35,679.05
9400,116,1,490.7,490.7
9401,7,3,479.78,1439.34
9401,58,2,462.1,924.2
9401,181,1,369.11,369.11
9401,332,3,450.12,1350.3600000000001
9402,307,3,75.2,225.60000000000002
9402,343,3,220.03,660.09
9402,31,1,384.06,384.06
9402,355,1,344.54,344.54
9402,316,1,68.22,68.22
9403,150,2,216.59,433.18
9403,436,2,41.76,83.52
9403,242,3,233.81,701.4300000000001
9403,34,3,150.14,450.41999999999996
9403,4,3,15.4,46.2
9404,337,3,226.35,679.05
9405,92,3,86.51,259.53000000000003
9405,204,3,396.2,1188.6
9405,452,3,235.45,706.3499999999999
9406,482,1,479.46,479.46
9406,426,3,438.33,1314.99
9406,412,3,343.82,1031.46
9407,362,2,110.19,220.38
9407,193,3,271.29,813.8700000000001
9407,249,1,143.22,143.22
9408,191,2,334.45,668.9
9409,122,1,65.23,65.23
9409,258,2,440.33,880.66
9409,171,3,35.49,106.47
9409,90,2,171.02,342.04
9409,346,2,206.81,413.62
9410,69,1,494.8,494.8
9411,409,1,98.63,98.63
9411,222,3,310.77,932.31
9411,312,1,176.2,176.2
9411,333,2,61.26,122.52
9412,20,2,446.93,893.86
9412,194,2,22.63,45.26
9413,361,1,89.18,89.18
9413,228,1,469.49,469.49
9413,452,3,235.45,706.3499999999999
9413,48,1,113.06,113.06
9414,226,2,285.61,571.22
9414,370,1,49.7,49.7
9414,231,3,376.58,1129.74
9414,246,1,234.51,234.51
9415,213,3,343.62,1030.8600000000001
9415,418,2,141.62,283.24
9416,251,2,208.81,417.62
9416,148,2,228.08,456.16
9416,306,1,12.42,12.42
9416,381,2,212.11,424.22
9417,372,3,224.89,674.67
9417,327,1,357.39,357.39
9417,13,1,41.35,41.35
9418,291,1,336.86,336.86
9418,107,3,262.2,786.5999999999999
9418,256,3,344.07,1032.21
9418,456,2,242.56,485.12
9419,433,3,457.16,1371.48
9419,92,3,86.51,259.53000000000003
9419,246,1,234.51,234.51
9419,255,1,170.99,170.99
9420,378,1,153.62,153.62
9420,442,2,470.37,940.74
9421,339,3,327.73,983.19
9421,333,1,61.26,61.26
9421,143,1,248.2,248.2
9421,261,2,235.72,471.44
9422,471,3,64.44,193.32
9422,324,3,311.54,934.6200000000001
9422,42,1,38.5,38.5
9423,259,1,200.38,200.38
9423,207,1,68.25,68.25
9424,36,2,325.79,651.58
9424,159,1,287.61,287.61
9424,335,1,255.49,255.49
9424,210,1,366.8,366.8
9425,120,3,480.49,1441.47
9425,154,2,371.7,743.4
9425,106,1,422.11,422.11
9426,289,3,427.58,1282.74
9426,457,1,196.35,196.35
9426,92,3,86.51,259.53000000000003
9426,188,1,331.07,331.07
9426,250,3,179.65,538.95
9427,162,3,153.38,460.14
9427,350,1,170.56,170.56
9427,470,2,67.19,134.38
9428,378,3,153.62,460.86
9428,126,3,320.91,962.73
9429,152,2,436.45,872.9
9430,357,1,213.41,213.41
9431,353,3,303.46,910.3799999999999
9431,31,3,384.06,1152.18
9432,211,1,470.02,470.02
9432,426,2,438.33,876.66
9432,28,1,72.62,72.62
9433,44,3,437.15,1311.4499999999998
9433,207,3,68.25,204.75
9434,399,3,62.97,188.91
9434,159,2,287.61,575.22
9435,181,2,369.11,738.22
9435,213,2,343.62,687.24
9436,184,2,119.59,239.18
9436,307,2,75.2,150.4
9436,337,3,226.35,679.05
9436,252,3,333.44,1000.3199999999999
9437,165,3,170.69,512.0699999999999
9437,72,3,455.9,1367.6999999999998
9437,134,2,9.79,19.58
9438,222,2,310.77,621.54
9438,458,1,290.04,290.04
9438,295,2,366.04,732.08
9438,366,3,409.85,1229.5500000000002
9438,293,1,487.59,487.59
9439,194,2,22.63,45.26
9439,432,2,18.81,37.62
9440,59,3,471.15,1413.4499999999998
9440,337,1,226.35,226.35
9440,342,2,19.87,39.74
9440,200,1,134.77,134.77
9441,127,2,6.58,13.16
9441,114,1,108.7,108.7
9441,281,3,173.96,521.88
9442,278,3,178.94,536.8199999999999
9442,258,3,440.33,1320.99
9442,188,3,331.07,993.21
9443,248,2,255.64,511.28
9443,92,2,86.51,173.02
9444,301,1,287.0,287.0
9445,487,1,396.73,396.73
9445,79,3,102.92,308.76
9446,165,3,170.69,512.0699999999999
9446,341,1,469.56,469.56
9447,5,1,132.04,132.04
9447,296,2,348.54,697.08
9447,184,3,119.59,358.77
9447,41,3,314.77,944.31
9448,402,2,336.6,673.2
9449,247,1,228.88,228.88
9449,43,2,84.75,169.5
9449,176,1,66.77,66.77
9449,483,3,70.53,211.59
9450,19,2,343.63,687.26
9450,21,3,348.11,1044.33
9450,393,1,129.5,129.5
9450,434,2,379.85,759.7
9451,439,1,201.62,201.62
9451,296,1,348.54,348.54
9451,152,2,436.45,872.9
9452,89,2,437.32,874.64
9452,220,1,58.27,58.27
9453,74,2,83.84,167.68
9453,371,3,319.89,959.67
9454,278,2,178.94,357.88
9454,345,1,179.94,179.94
9454,493,3,435.98,1307.94
9454,8,2,236.88,473.76
9455,282,1,463.34,463.34
9455,189,3,23.31,69.92999999999999
9455,349,1,54.63,54.63
9455,46,3,51.28,153.84
9456,182,2,491.56,983.12
9456,44,3,437.15,1311.4499999999998
9456,42,2,38.5,77.0
9457,378,1,153.62,153.62
9457,408,1,182.79,182.79
9458,112,2,17.77,35.54
9459,4,1,15.4,15.4
9459,401,3,99.91,299.73
9459,229,3,230.52,691.5600000000001
9459,295,3,366.04,1098.1200000000001
9460,259,2,200.38,400.76
9460,201,2,258.09,516.18
9461,452,3,235.45,706.3499999999999
9461,242,1,233.81,233.81
9461,423,3,317.55,952.6500000000001
9461,277,1,74.18,74.18
9462,90,1,171.02,171.02
9462,100,3,175.13,525.39
